Id_Producto,Cliente,Punto_de_Venta,Familia,Subfamilia,Formato,Precio,Margen,Cliente_Objetivo,Color,Material,Peso,Tamaño,Marca,País_Origen,Ventas_Base,Facturación_Total,Canal_de_Ventas,Numero_Puntos_de_Venta,Región,Segmento,Antigüedad,Población_500m,Población_2km,Puntos_de_Venta_Cercanos,Aparcamiento,Accesibilidad,Horas_Operación,Tipo_Zona,Historico 2023-01,Historico 2023-02,Historico 2023-03,Historico 2023-04,Historico 2023-05,Historico 2023-06,Historico 2023-07,Historico 2023-08,Historico 2023-09,Historico 2023-10,Historico 2023-11,Historico 2023-12,Historico 2024-1,Historico 2024-2,Historico 2024-3
P69,C13,3,Familia_10,Subfamilia_4,Pequeño,576.91,0.2,Adolescentes,Rojo,Metal,4.174870827430395,Pequeño,MarcaC,España,180,390492.15,Mixto,15,Norte,Alta,8,3623,47912,3,Sí,Media,ago-22,Residencial,,,,,,,3765.0,6517.0,8160.0,5199.0,8093.0,5728.0,6441.0,5350.0,
P29,C0,10,Familia_5,Subfamilia_5,Mediano,833.51,0.22,Niños,Negro,Madera,5.590950178960359,Grande,MarcaC,China,516,878396.09,Mixto,15,Oeste,Alta,5,2504,35768,17,Sí,Baja,oct-20,Residencial,,,,,,,818.0,956.0,801.0,806.0,1026.0,1032.0,810.0,936.0,
P49,C1,12,Familia_20,Subfamilia_3,Pequeño,868.64,0.14,Niños,Rojo,Metal,4.174870827430395,Mediano,MarcaA,Alemania,240,353899.08,Online,15,Norte,Media,10,1786,47376,3,Sí,Media,oct-20,Comercial,,,,,,,112069.0,127892.0,142998.0,95103.0,75688.0,131693.0,76850.0,138790.0,
P37,C3,13,Familia_4,Subfamilia_5,Mediano,617.41,0.05,Adolescentes,Verde,Vidrio,2.892473393442814,Pequeño,MarcaA,Alemania,679,326029.1,Físico,15,Sur,Media,1,2960,40332,4,No,Alta,sep-21,Residencial,,,,,,,26765.0,36932.0,32007.0,22157.0,25125.0,19437.0,18289.0,26436.0,
P38,C5,11,Familia_10,Subfamilia_1,Grande,868.79,0.16,Adultos,Blanco,Metal,4.925475817925061,Mediano,MarcaC,España,388,288048.96,Online,15,Norte,Media,9,5261,7240,1,No,Alta,ago-19,Industrial,,,,,,,5804.0,9289.0,11160.0,8782.0,7654.0,5729.0,9135.0,10697.0,
P22,C6,11,Familia_11,Subfamilia_0,Pequeño,123.11,0.2,Adolescentes,Rojo,Madera,4.925475817925061,Pequeño,MarcaB,España,489,474948.23,Físico,15,Oeste,Media,1,2297,5913,19,Sí,Media,oct-18,Industrial,,,,,,,3657.0,3807.0,5391.0,5282.0,5948.0,4706.0,3644.0,3809.0,
P50,C7,12,Familia_4,Subfamilia_5,Mediano,726.08,0.21,Niños,Rojo,Metal,2.892473393442814,Grande,MarcaA,USA,972,693729.98,Mixto,15,Este,Alta,7,5827,35170,6,Sí,Alta,ago-20,Industrial,,,,,,,311673.0,738419.0,424555.0,434337.0,377434.0,465369.0,602435.0,744519.0,
P24,C8,14,Familia_11,Subfamilia_3,Mediano,853.34,0.29,Adolescentes,Negro,Vidrio,4.174870827430395,Grande,MarcaB,Alemania,239,617307.73,Físico,15,Este,Media,4,2319,26927,19,No,Media,ago-19,Residencial,,,,,,,47087.0,47273.0,46794.0,66129.0,63441.0,43456.0,39455.0,35184.0,
P55,C9,11,Familia_19,Subfamilia_2,Mediano,438.44,0.13,Adolescentes,Rojo,Plástico,0.512466155894475,Mediano,MarcaA,USA,850,294386.96,Mixto,15,Este,Baja,9,5946,46862,15,No,Alta,oct-21,Comercial,,,,,,,149550.0,148516.0,93832.0,110418.0,111893.0,94166.0,85148.0,77400.0,
P14,C10,13,Familia_11,Subfamilia_2,Mediano,454.75,0.18,Adultos,Blanco,Madera,8.90044730279321,Mediano,MarcaB,España,960,797152.75,Físico,15,Este,Baja,3,2001,49583,13,Sí,Alta,sep-22,Comercial,,,,,,,22134.0,25817.0,25982.0,15111.0,26940.0,14720.0,17791.0,22654.0,
P51,C12,12,Familia_22,Subfamilia_0,Grande,407.61,0.22,Niños,Verde,Metal,6.3052775919915405,Mediano,MarcaA,USA,453,930519.32,Online,15,Oeste,Baja,8,4085,48971,19,Sí,Media,sep-19,Industrial,,,,,,,817.0,968.0,1058.0,884.0,928.0,830.0,1093.0,875.0,
P8,C13,12,Familia_15,Subfamilia_1,Mediano,27.23,0.1,Adolescentes,Azul,Metal,7.354114476561308,Grande,MarcaB,Alemania,989,390492.15,Mixto,15,Norte,Alta,8,1434,37929,1,No,Baja,sep-18,Comercial,,,,,,,4721.0,4609.0,3948.0,3522.0,3423.0,4628.0,4373.0,4238.0,
P11,C14,11,Familia_13,Subfamilia_4,Pequeño,576.07,0.16,Adultos,Verde,Madera,0.512466155894475,Pequeño,MarcaA,USA,641,609496.46,Mixto,15,Este,Baja,2,7813,48397,5,No,Media,ago-18,Residencial,,,,,,,1447.0,963.0,996.0,946.0,1020.0,1196.0,1075.0,1138.0,
P33,C15,13,Familia_7,Subfamilia_3,Grande,242.88,0.26,Niños,Azul,Madera,4.174870827430395,Pequeño,MarcaD,China,625,477368.76,Mixto,15,Oeste,Alta,5,1548,31332,3,Sí,Alta,ago-20,Comercial,,,,,,,812.0,808.0,760.0,777.0,845.0,858.0,744.0,901.0,
P37,C16,10,Familia_4,Subfamilia_5,Mediano,617.41,0.05,Adolescentes,Verde,Vidrio,2.892473393442814,Pequeño,MarcaA,Alemania,679,939772.97,Mixto,15,Este,Alta,7,3441,18514,17,Sí,Alta,ago-20,Comercial,,,,,,,68307.0,102937.0,93203.0,75842.0,72625.0,69770.0,56695.0,96329.0,
P5,C17,14,Familia_17,Subfamilia_5,Pequeño,783.49,0.08,Adolescentes,Verde,Madera,2.892473393442814,Pequeño,MarcaB,Alemania,321,920912.43,Mixto,15,Norte,Alta,5,2346,6309,20,No,Alta,sep-22,Comercial,,,,,,,198782.0,113255.0,141637.0,120474.0,122449.0,108942.0,102622.0,88541.0,
P59,C18,13,Familia_21,Subfamilia_4,Pequeño,557.24,0.25,Niños,Azul,Plástico,7.354114476561308,Grande,MarcaD,Alemania,755,141001.18,Mixto,15,Sur,Baja,2,8713,21401,15,No,Alta,oct-19,Comercial,,,,,,,15148.0,23450.0,35347.0,20392.0,24223.0,20244.0,28817.0,21067.0,
P2,C20,2,Familia_17,Subfamilia_1,Grande,791.98,0.07,Niños,Negro,Plástico,6.3052775919915405,Mediano,MarcaD,España,814,294260.81,Online,15,Este,Baja,9,4089,38967,10,Sí,Media,ago-21,Industrial,,,,,,,87479.0,49326.0,60633.0,69831.0,78373.0,51200.0,46399.0,53609.0,
P5,C21,6,Familia_17,Subfamilia_5,Pequeño,783.49,0.08,Adolescentes,Verde,Madera,2.892473393442814,Pequeño,MarcaB,Alemania,321,591765.43,Online,15,Este,Baja,9,7890,29873,11,Sí,Alta,sep-20,Residencial,,,,,,,381470.0,229310.0,257874.0,402439.0,319714.0,286188.0,186398.0,237348.0,
P18,C22,14,Familia_14,Subfamilia_2,Mediano,857.19,0.09,Adultos,Blanco,Metal,8.62454173298195,Pequeño,MarcaC,España,221,930159.46,Mixto,15,Norte,Alta,6,2625,17437,6,No,Media,ago-18,Comercial,,,,,,,4954.0,4622.0,4043.0,6788.0,5859.0,5169.0,6147.0,9858.0,
P46,C23,1,Familia_19,Subfamilia_6,Pequeño,536.43,0.22,Adolescentes,Blanco,Vidrio,8.060059107230023,Grande,MarcaD,China,323,529780.28,Mixto,15,Norte,Baja,8,8984,48133,4,No,Media,ago-18,Comercial,,,,,,,705447.0,535378.0,517970.0,446991.0,574952.0,528544.0,421590.0,353211.0,
P0,C24,8,Familia_7,Subfamilia_4,Grande,212.54,0.08,Adolescentes,Negro,Madera,8.90044730279321,Grande,MarcaA,China,492,695683.49,Online,15,Oeste,Alta,6,3130,47386,18,No,Media,oct-19,Comercial,,,,,,,641.0,650.0,586.0,648.0,664.0,675.0,633.0,678.0,
P52,C0,14,Familia_16,Subfamilia_3,Mediano,532.01,0.2,Adolescentes,Blanco,Plástico,4.32979876069808,Grande,MarcaC,USA,272,878396.09,Mixto,15,Oeste,Alta,5,7596,21997,18,No,Media,ago-19,Comercial,,,,,,,87325.0,32941.0,86231.0,72309.0,52760.0,64630.0,62981.0,79851.0,
P53,C16,6,Familia_7,Subfamilia_4,Grande,357.25,0.12,Adultos,Azul,Madera,0.6412789856525488,Grande,MarcaC,USA,420,939772.97,Mixto,15,Este,Alta,7,8611,11521,7,No,Baja,oct-18,Residencial,,,,,,,1852.0,1993.0,1627.0,1900.0,1633.0,1507.0,1253.0,2105.0,
P54,C26,2,Familia_24,Subfamilia_4,Grande,91.37,0.06,Adolescentes,Negro,Vidrio,8.90044730279321,Grande,MarcaB,China,783,501471.08,Online,15,Este,Alta,2,3331,16412,4,Sí,Alta,sep-22,Industrial,,,,,,,3010.0,3668.0,2758.0,3686.0,2591.0,3581.0,3796.0,2861.0,
P56,C8,11,Familia_12,Subfamilia_4,Mediano,575.14,0.12,Niños,Rojo,Metal,4.943612465035955,Grande,MarcaC,España,764,617307.73,Físico,15,Este,Media,4,3695,13344,18,No,Baja,ago-18,Industrial,,,,,,,3779.0,3036.0,4477.0,3878.0,3257.0,3130.0,4908.0,2567.0,
P57,C4,10,Familia_22,Subfamilia_0,Grande,766.46,0.11,Adultos,Azul,Plástico,5.590950178960359,Pequeño,MarcaD,Alemania,738,542176.08,Online,15,Norte,Media,2,6262,38469,1,No,Alta,oct-21,Residencial,,,,,,,1126.0,1194.0,1328.0,1107.0,1081.0,1083.0,1284.0,1296.0,
P58,C17,14,Familia_11,Subfamilia_2,Pequeño,136.24,0.11,Adultos,Negro,Metal,5.227262291755486,Mediano,MarcaB,Alemania,570,920912.43,Mixto,15,Norte,Alta,5,2346,6309,20,No,Alta,sep-22,Comercial,,,,,,,5912.0,4182.0,6243.0,6597.0,6269.0,5922.0,3781.0,4136.0,
P59,C8,8,Familia_21,Subfamilia_4,Pequeño,557.24,0.25,Niños,Azul,Plástico,7.354114476561308,Grande,MarcaD,Alemania,755,617307.73,Físico,15,Este,Media,4,2021,38345,14,No,Alta,oct-21,Industrial,,,,,,,22562.0,26838.0,29432.0,18859.0,23085.0,23080.0,27801.0,26638.0,
P60,C3,14,Familia_18,Subfamilia_1,Mediano,983.48,0.26,Adolescentes,Blanco,Vidrio,5.590950178960359,Mediano,MarcaC,USA,209,326029.1,Físico,15,Sur,Media,1,2459,15990,4,No,Baja,ago-19,Comercial,,,,,,,85996.0,131362.0,102863.0,143647.0,117441.0,104182.0,94352.0,113139.0,
P61,C12,6,Familia_12,Subfamilia_3,Mediano,150.53,0.16,Niños,Rojo,Metal,4.943612465035955,Grande,MarcaA,España,314,930519.32,Online,15,Oeste,Baja,8,6377,24694,13,Sí,Baja,sep-21,Industrial,,,,,,,3645.0,2575.0,3732.0,3766.0,3303.0,3097.0,3617.0,2977.0,
P62,C6,3,Familia_10,Subfamilia_1,Grande,548.69,0.25,Niños,Negro,Madera,7.704231705525995,Pequeño,MarcaC,Alemania,452,474948.23,Físico,15,Oeste,Media,1,2156,23385,18,Sí,Alta,ago-20,Comercial,,,,,,,3886.0,3770.0,4962.0,6278.0,6289.0,5352.0,6770.0,5478.0,
P63,C11,2,Familia_19,Subfamilia_1,Mediano,69.97,0.26,Niños,Rojo,Madera,4.925475817925061,Pequeño,MarcaD,China,644,385158.14,Mixto,15,Oeste,Alta,8,8762,13915,6,Sí,Media,oct-19,Comercial,,,,,,,65112.0,66032.0,61299.0,68067.0,93569.0,51289.0,59006.0,35787.0,
P64,C16,3,Familia_3,Subfamilia_4,Mediano,915.63,0.21,Adolescentes,Negro,Vidrio,8.62454173298195,Mediano,MarcaC,España,790,939772.97,Mixto,15,Este,Alta,7,4150,44695,2,Sí,Alta,sep-18,Industrial,,,,,,,83681.0,93857.0,116666.0,63047.0,133685.0,98844.0,137184.0,85665.0,
P65,C10,2,Familia_12,Subfamilia_1,Mediano,340.25,0.12,Adolescentes,Blanco,Vidrio,4.925475817925061,Pequeño,MarcaD,China,101,797152.75,Físico,15,Este,Baja,3,1696,14393,1,Sí,Alta,oct-18,Residencial,,,,,,,1449.0,798.0,1238.0,1435.0,1363.0,1103.0,1268.0,950.0,
P66,C15,2,Familia_10,Subfamilia_0,Mediano,417.53,0.12,Adultos,Verde,Madera,4.32979876069808,Mediano,MarcaD,China,635,477368.76,Mixto,15,Oeste,Alta,5,8881,44138,18,Sí,Media,oct-22,Residencial,,,,,,,6199.0,9497.0,10927.0,8181.0,10592.0,7213.0,12343.0,10871.0,
P67,C11,5,Familia_21,Subfamilia_5,Grande,24.69,0.25,Adolescentes,Rojo,Plástico,9.701073315900786,Mediano,MarcaA,España,264,385158.14,Mixto,15,Oeste,Alta,8,8670,44299,14,No,Baja,sep-22,Residencial,,,,,,,1988.0,3547.0,3970.0,2980.0,2604.0,2225.0,2969.0,2733.0,
P68,C10,4,Familia_20,Subfamilia_7,Mediano,365.26,0.29,Adultos,Azul,Madera,7.704231705525995,Pequeño,MarcaD,España,790,797152.75,Físico,15,Este,Baja,3,6834,27956,2,Sí,Baja,sep-20,Industrial,,,,,,,932150.0,849125.0,1170143.0,715303.0,859400.0,788050.0,1030006.0,858312.0,
P69,C3,5,Familia_10,Subfamilia_4,Pequeño,576.91,0.2,Adolescentes,Rojo,Metal,4.174870827430395,Pequeño,MarcaC,España,180,326029.1,Físico,15,Sur,Media,1,5191,34672,14,Sí,Baja,sep-20,Industrial,,,,,,,5734.0,4828.0,7160.0,6730.0,9274.0,6597.0,7955.0,6624.0,
P10,C0,13,Familia_20,Subfamilia_5,Grande,989.1,0.29,Adolescentes,Verde,Metal,7.704231705525995,Pequeño,MarcaB,USA,300,878396.09,Mixto,15,Oeste,Alta,5,8970,22397,8,Sí,Alta,oct-20,Industrial,,,,,,,2400344.0,2438539.0,3519042.0,4222736.0,2391971.0,4315214.0,3973101.0,2788218.0,
P60,C1,12,Familia_18,Subfamilia_1,Mediano,983.48,0.26,Adolescentes,Blanco,Vidrio,5.590950178960359,Mediano,MarcaC,USA,209,353899.08,Online,15,Norte,Media,10,1786,47376,3,Sí,Media,oct-20,Comercial,,,,,,,89102.0,100738.0,53917.0,87837.0,81682.0,82287.0,78644.0,84478.0,
P51,C2,14,Familia_22,Subfamilia_0,Grande,407.61,0.22,Niños,Verde,Metal,6.3052775919915405,Mediano,MarcaA,USA,453,890575.28,Físico,15,Norte,Alta,9,4401,18263,9,No,Baja,ago-22,Residencial,,,,,,,734.0,1139.0,1265.0,898.0,969.0,753.0,1085.0,885.0,
P62,C3,11,Familia_10,Subfamilia_1,Grande,548.69,0.25,Niños,Negro,Madera,7.704231705525995,Pequeño,MarcaC,Alemania,452,326029.1,Físico,15,Sur,Media,1,6027,48461,1,No,Baja,sep-22,Industrial,,,,,,,8637.0,11995.0,14279.0,15208.0,12869.0,10771.0,13618.0,12735.0,
P30,C4,13,Familia_16,Subfamilia_8,Mediano,446.72,0.12,Niños,Verde,Plástico,8.62454173298195,Pequeño,MarcaD,USA,113,542176.08,Online,15,Norte,Media,2,5287,32706,4,No,Alta,oct-19,Industrial,,,,,,,20230.0,12395.0,19424.0,17594.0,7797.0,9852.0,10741.0,17033.0,
P37,C5,13,Familia_4,Subfamilia_5,Mediano,617.41,0.05,Adolescentes,Verde,Vidrio,2.892473393442814,Pequeño,MarcaA,Alemania,679,288048.96,Online,15,Norte,Media,9,1180,43425,1,No,Media,oct-21,Industrial,,,,,,,7084.0,8726.0,11743.0,8829.0,7194.0,10053.0,10650.0,7991.0,
P28,C6,10,Familia_1,Subfamilia_7,Mediano,835.04,0.28,Adolescentes,Negro,Metal,7.354114476561308,Grande,MarcaB,China,509,474948.23,Físico,15,Oeste,Media,1,9933,11720,7,No,Baja,oct-20,Comercial,,,,,,,1560.0,1598.0,1244.0,1226.0,1239.0,1476.0,1000.0,1130.0,
P4,C7,14,Familia_5,Subfamilia_6,Mediano,405.22,0.23,Adolescentes,Verde,Plástico,8.62454173298195,Grande,MarcaA,Alemania,295,693729.98,Mixto,15,Este,Alta,7,7231,27037,4,Sí,Media,sep-18,Comercial,,,,,,,646.0,729.0,639.0,779.0,834.0,672.0,721.0,967.0,
P9,C8,14,Familia_25,Subfamilia_4,Pequeño,206.52,0.29,Adultos,Azul,Plástico,0.6412789856525488,Pequeño,MarcaC,España,924,617307.73,Físico,15,Este,Media,4,2319,26927,19,No,Media,ago-19,Residencial,,,,,,,28763.0,22638.0,14435.0,20045.0,20254.0,22776.0,16453.0,23573.0,
P46,C9,13,Familia_19,Subfamilia_6,Pequeño,536.43,0.22,Adolescentes,Blanco,Vidrio,8.060059107230023,Grande,MarcaD,China,323,294386.96,Mixto,15,Este,Baja,9,5213,46260,17,Sí,Baja,oct-18,Industrial,,,,,,,201099.0,176558.0,225090.0,190801.0,199843.0,142117.0,115731.0,119952.0,
P16,C10,14,Familia_10,Subfamilia_5,Mediano,632.09,0.27,Adultos,Blanco,Metal,7.704231705525995,Grande,MarcaD,USA,138,797152.75,Físico,15,Este,Baja,3,2834,16262,9,No,Media,sep-22,Industrial,,,,,,,13291.0,12021.0,18057.0,17197.0,11294.0,14770.0,14406.0,19247.0,
P5,C11,12,Familia_17,Subfamilia_5,Pequeño,783.49,0.08,Adolescentes,Verde,Madera,2.892473393442814,Pequeño,MarcaB,Alemania,321,385158.14,Mixto,15,Oeste,Alta,8,4842,38910,14,No,Baja,oct-20,Comercial,,,,,,,151008.0,71137.0,114426.0,107721.0,94312.0,142736.0,94868.0,97704.0,
P44,C13,11,Familia_3,Subfamilia_7,Pequeño,994.01,0.26,Niños,Rojo,Madera,2.892473393442814,Mediano,MarcaD,China,484,390492.15,Mixto,15,Norte,Alta,8,5249,48272,12,No,Baja,ago-18,Industrial,,,,,,,105366.0,55187.0,103414.0,79975.0,84549.0,67443.0,125072.0,105623.0,
P15,C14,13,Familia_25,Subfamilia_5,Grande,510.13,0.09,Niños,Verde,Madera,8.62454173298195,Grande,MarcaB,Alemania,897,609496.46,Mixto,15,Este,Baja,2,6423,41218,3,Sí,Alta,oct-18,Residencial,,,,,,,34475.0,41600.0,30204.0,28794.0,57405.0,38641.0,36613.0,44615.0,
P8,C15,14,Familia_15,Subfamilia_1,Mediano,27.23,0.1,Adolescentes,Azul,Metal,7.354114476561308,Grande,MarcaB,Alemania,989,477368.76,Mixto,15,Oeste,Alta,5,2809,23770,8,No,Media,sep-19,Industrial,,,,,,,9709.0,9647.0,7935.0,10492.0,7518.0,7491.0,12511.0,8493.0,
P10,C17,12,Familia_20,Subfamilia_5,Grande,989.1,0.29,Adolescentes,Verde,Metal,7.704231705525995,Pequeño,MarcaB,USA,300,920912.43,Mixto,15,Norte,Alta,5,2981,47342,14,No,Alta,oct-22,Comercial,,,,,,,1287644.0,1063706.0,1332859.0,1047209.0,854572.0,1448922.0,1321797.0,862634.0,
P30,C18,13,Familia_16,Subfamilia_8,Mediano,446.72,0.12,Niños,Verde,Plástico,8.62454173298195,Pequeño,MarcaD,USA,113,141001.18,Mixto,15,Sur,Baja,2,8713,21401,15,No,Alta,oct-19,Comercial,,,,,,,7635.0,5497.0,7596.0,8254.0,3521.0,6312.0,4509.0,4931.0,
P45,C20,4,Familia_17,Subfamilia_5,Pequeño,554.71,0.16,Niños,Negro,Metal,7.574519167102895,Pequeño,MarcaD,España,544,294260.81,Online,15,Este,Baja,9,2512,28966,4,No,Baja,ago-22,Comercial,,,,,,,65281.0,39638.0,82129.0,83288.0,78206.0,66042.0,34363.0,66276.0,
P15,C21,4,Familia_25,Subfamilia_5,Grande,510.13,0.09,Niños,Verde,Madera,8.62454173298195,Grande,MarcaB,Alemania,897,591765.43,Online,15,Este,Baja,9,3800,8117,6,Sí,Baja,sep-22,Industrial,,,,,,,27655.0,28308.0,14658.0,15571.0,34402.0,25652.0,23185.0,34722.0,
P48,C22,2,Familia_2,Subfamilia_0,Grande,982.94,0.24,Adultos,Rojo,Madera,0.6412789856525488,Mediano,MarcaB,USA,593,930159.46,Mixto,15,Norte,Alta,6,8003,42641,12,Sí,Media,sep-21,Residencial,,,,,,,87652.0,118940.0,119155.0,89376.0,150791.0,84538.0,123738.0,82533.0,
P26,C23,0,Familia_3,Subfamilia_0,Grande,16.29,0.1,Adultos,Blanco,Vidrio,0.6412789856525488,Pequeño,MarcaB,China,902,529780.28,Mixto,15,Norte,Baja,8,1620,31648,7,No,Media,oct-20,Comercial,,,,,,,1093.0,1055.0,1139.0,1025.0,1193.0,1173.0,1147.0,1168.0,
P26,C24,12,Familia_3,Subfamilia_0,Grande,16.29,0.1,Adultos,Blanco,Vidrio,0.6412789856525488,Pequeño,MarcaB,China,902,695683.49,Online,15,Oeste,Alta,6,5705,7679,4,Sí,Media,sep-22,Residencial,,,,,,,1740.0,1680.0,2023.0,1834.0,2296.0,1972.0,1904.0,1979.0,
P22,C25,4,Familia_11,Subfamilia_0,Pequeño,123.11,0.2,Adolescentes,Rojo,Madera,4.925475817925061,Pequeño,MarcaB,España,489,347505.5,Online,15,Sur,Baja,5,5432,13618,20,Sí,Alta,oct-21,Residencial,,,,,,,6813.0,8780.0,9826.0,6412.0,9358.0,6766.0,5534.0,5974.0,
P51,C20,11,Familia_22,Subfamilia_0,Grande,407.61,0.22,Niños,Verde,Metal,6.3052775919915405,Mediano,MarcaA,USA,453,294260.81,Online,15,Este,Baja,9,4901,24287,11,No,Baja,ago-20,Industrial,,,,,,,617.0,728.0,708.0,626.0,621.0,601.0,700.0,642.0,
P52,C8,6,Familia_16,Subfamilia_3,Mediano,532.01,0.2,Adolescentes,Blanco,Plástico,4.32979876069808,Grande,MarcaC,USA,272,617307.73,Físico,15,Este,Media,4,2673,45439,13,Sí,Baja,ago-22,Residencial,,,,,,,23687.0,13649.0,17826.0,22218.0,9068.0,10032.0,16229.0,15605.0,
P54,C10,10,Familia_24,Subfamilia_4,Grande,91.37,0.06,Adolescentes,Negro,Vidrio,8.90044730279321,Grande,MarcaB,China,783,797152.75,Físico,15,Este,Baja,3,5769,35165,11,Sí,Media,oct-21,Residencial,,,,,,,7156.0,7944.0,7526.0,9110.0,5117.0,7901.0,9513.0,6338.0,
P55,C18,13,Familia_19,Subfamilia_2,Mediano,438.44,0.13,Adolescentes,Rojo,Plástico,0.512466155894475,Mediano,MarcaA,USA,850,141001.18,Mixto,15,Sur,Baja,2,8713,21401,15,No,Alta,oct-19,Comercial,,,,,,,102987.0,97342.0,72870.0,46448.0,108395.0,65555.0,49491.0,40858.0,
P57,C24,10,Familia_22,Subfamilia_0,Grande,766.46,0.11,Adultos,Azul,Plástico,5.590950178960359,Pequeño,MarcaD,Alemania,738,695683.49,Online,15,Oeste,Alta,6,3616,9317,15,No,Media,oct-22,Residencial,,,,,,,975.0,1005.0,1063.0,968.0,1114.0,954.0,1103.0,1039.0,
P58,C7,3,Familia_11,Subfamilia_2,Pequeño,136.24,0.11,Adultos,Negro,Metal,5.227262291755486,Mediano,MarcaB,Alemania,570,693729.98,Mixto,15,Este,Alta,7,5385,11134,19,Sí,Media,ago-18,Comercial,,,,,,,7225.0,7976.0,6781.0,9164.0,7745.0,10323.0,8795.0,6156.0,
P59,C15,3,Familia_21,Subfamilia_4,Pequeño,557.24,0.25,Niños,Azul,Plástico,7.354114476561308,Grande,MarcaD,Alemania,755,477368.76,Mixto,15,Oeste,Alta,5,1238,18355,4,No,Media,sep-19,Industrial,,,,,,,11161.0,14607.0,16790.0,9038.0,11213.0,12970.0,17838.0,13049.0,
P60,C23,12,Familia_18,Subfamilia_1,Mediano,983.48,0.26,Adolescentes,Blanco,Vidrio,5.590950178960359,Mediano,MarcaC,USA,209,529780.28,Mixto,15,Norte,Baja,8,4248,25688,13,No,Baja,oct-22,Comercial,,,,,,,362423.0,226047.0,251412.0,476619.0,274494.0,326299.0,416443.0,318096.0,
P61,C12,13,Familia_12,Subfamilia_3,Mediano,150.53,0.16,Niños,Rojo,Metal,4.943612465035955,Grande,MarcaA,España,314,930519.32,Online,15,Oeste,Baja,8,8999,5091,18,No,Alta,ago-22,Residencial,,,,,,,3480.0,2508.0,5240.0,4040.0,3926.0,5046.0,5521.0,3007.0,
P62,C4,2,Familia_10,Subfamilia_1,Grande,548.69,0.25,Niños,Negro,Madera,7.704231705525995,Pequeño,MarcaC,Alemania,452,542176.08,Online,15,Norte,Media,2,4258,9048,5,Sí,Media,sep-21,Industrial,,,,,,,9791.0,9843.0,11207.0,15766.0,15822.0,10900.0,16628.0,10533.0,
P63,C15,3,Familia_19,Subfamilia_1,Mediano,69.97,0.26,Niños,Rojo,Madera,4.925475817925061,Pequeño,MarcaD,China,644,477368.76,Mixto,15,Oeste,Alta,5,1238,18355,4,No,Media,sep-19,Industrial,,,,,,,15257.0,12042.0,11807.0,7662.0,10035.0,10919.0,8215.0,8940.0,
P64,C26,2,Familia_3,Subfamilia_4,Mediano,915.63,0.21,Adolescentes,Negro,Vidrio,8.62454173298195,Mediano,MarcaC,España,790,501471.08,Online,15,Este,Alta,2,3331,16412,4,Sí,Alta,sep-22,Industrial,,,,,,,47643.0,31828.0,67616.0,46273.0,59170.0,59968.0,70401.0,57300.0,
P65,C14,8,Familia_12,Subfamilia_1,Mediano,340.25,0.12,Adolescentes,Blanco,Vidrio,4.925475817925061,Pequeño,MarcaD,China,101,609496.46,Mixto,15,Este,Baja,2,7455,42349,15,Sí,Baja,ago-19,Residencial,,,,,,,4654.0,1891.0,3616.0,3125.0,4242.0,3552.0,4440.0,2538.0,
P66,C11,11,Familia_10,Subfamilia_0,Mediano,417.53,0.12,Adultos,Verde,Madera,4.32979876069808,Mediano,MarcaD,China,635,385158.14,Mixto,15,Oeste,Alta,8,4591,33582,19,No,Alta,ago-18,Industrial,,,,,,,3840.0,3850.0,4948.0,5262.0,4761.0,4537.0,5392.0,4965.0,
P67,C8,9,Familia_21,Subfamilia_5,Grande,24.69,0.25,Adolescentes,Rojo,Plástico,9.701073315900786,Mediano,MarcaA,España,264,617307.73,Físico,15,Este,Media,4,8304,7113,18,Sí,Baja,oct-22,Residencial,,,,,,,3941.0,3688.0,4712.0,4514.0,4880.0,4885.0,6169.0,4338.0,
P68,C4,12,Familia_20,Subfamilia_7,Mediano,365.26,0.29,Adultos,Azul,Madera,7.704231705525995,Pequeño,MarcaD,España,790,542176.08,Online,15,Norte,Media,2,6986,19961,8,No,Alta,oct-18,Residencial,,,,,,,425884.0,523749.0,675953.0,601425.0,510243.0,557586.0,485200.0,415334.0,
P69,C22,1,Familia_10,Subfamilia_4,Pequeño,576.91,0.2,Adolescentes,Rojo,Metal,4.174870827430395,Pequeño,MarcaC,España,180,930159.46,Mixto,15,Norte,Alta,6,5451,18487,10,No,Baja,ago-20,Residencial,,,,,,,18797.0,18071.0,22652.0,23273.0,23211.0,18922.0,32237.0,19632.0,
P66,C0,14,Familia_10,Subfamilia_0,Mediano,417.53,0.12,Adultos,Verde,Madera,4.32979876069808,Mediano,MarcaD,China,635,878396.09,Mixto,15,Oeste,Alta,5,7596,21997,18,No,Media,ago-19,Comercial,,,,,,,11374.0,9460.0,16687.0,18231.0,15235.0,15270.0,16237.0,16521.0,
P27,C1,14,Familia_13,Subfamilia_3,Grande,372.08,0.26,Niños,Blanco,Vidrio,8.060059107230023,Grande,MarcaA,España,189,353899.08,Online,15,Norte,Media,10,2331,24829,14,Sí,Alta,sep-21,Residencial,,,,,,,302.0,257.0,296.0,242.0,277.0,292.0,287.0,270.0,
